indicator_id,state_id,quarter,gdp_growth_rate,inflation_rate,unemployement_rate,education_spending_percent,per_capita_income,literacy_rate
2279,12,2024-Q3,3.380000114,6.730000019,4.730000019,2.930000067,212907.4375,64.23999786
2280,12,2024-Q4,4.570000172,4.309999943,6.559999943,4.300000191,225489.2813,72.05000305
2281,22,2019-Q1,6.769999981,6.210000038,5.389999866,3.680000067,187635.5,86.75
2282,22,2019-Q2,5.099999905,6.03000021,4.75,5.380000114,205018.7969,79.83000183
2283,22,2019-Q3,6.570000172,5.010000229,3.819999933,4.820000172,185972.625,82.13999939
2284,22,2019-Q4,5.099999905,4.320000172,4.710000038,4.090000153,257182.5313,84.76999664
2285,22,2020-Q1,4.400000095,4.389999866,5.309999943,5.800000191,198441.6563,75.83000183
2286,22,2020-Q2,4.079999924,5.269999981,8.149999619,4.630000114,295404,76.40000153
2287,22,2020-Q3,3.950000048,4.789999962,6.360000134,4.570000172,230610.3125,85.05000305
2288,22,2020-Q4,4.269999981,4.070000172,6.840000153,4.639999866,293637.7188,77.11000061
2289,22,2021-Q1,4.960000038,6.420000076,3.710000038,4.650000095,251434.4063,78.40000153
2290,22,2021-Q2,5.119999886,4.75,6.420000076,4.019999981,191645.8281,83.13999939
2291,22,2021-Q3,4.710000038,3.950000048,6.519999981,5.53000021,250628.4844,82.05999756
2292,22,2021-Q4,5.760000229,3.819999933,3.700000048,5.139999866,187844.125,76.44000244
2293,22,2022-Q1,7.179999828,4.329999924,3.049999952,4.119999886,260506.4375,87.97000122
2294,22,2022-Q2,6.079999924,5.570000172,4.489999771,4.670000076,271132.8125,84.40000153
2295,22,2022-Q3,7.440000057,4.340000153,5.449999809,5.269999981,237488.0781,85.97000122
2296,22,2022-Q4,5.900000095,4.150000095,3.069999933,5.239999771,247690.8125,87.23999786
2297,22,2023-Q1,5.400000095,6.179999828,4.920000076,4.039999962,213728.9531,85.01000214
2298,22,2023-Q2,5.349999905,6.119999886,3.700000048,3.890000105,295209.625,88.27999878
2299,22,2023-Q3,6.610000134,3.839999914,4.78000021,4.71999979,188161.0938,87.62000275
2300,22,2023-Q4,5.800000191,4.300000191,3.220000029,5.670000076,299358.5625,89.05999756
2301,22,2024-Q1,7.46999979,3.960000038,4.079999924,4.320000172,223909.625,88.84999847
2302,22,2024-Q2,6.090000153,5.260000229,5.489999771,4.519999981,214041.3281,76.25
2303,22,2024-Q3,7.079999924,5.400000095,3.769999981,5.619999886,290551.5938,80.51000214
2304,22,2024-Q4,5.659999847,4.980000019,5.119999886,4.690000057,247752.8281,84.19999695
2305,14,2019-Q1,7.190000057,5.949999809,3.980000019,5.880000114,323817.875,82.34999847
2306,14,2019-Q2,6.449999809,5.920000076,2.299999952,5.690000057,292320.25,80.98000336
2307,14,2019-Q3,8.460000038,4.340000153,3.799999952,4.409999847,212661.875,87.40000153
2308,14,2019-Q4,7.21999979,3.619999886,4.650000095,4.599999905,214803.1094,86.47000122
2309,14,2020-Q1,4.639999866,5.289999962,2.980000019,5.150000095,305621.875,91.20999908
2310,14,2020-Q2,4.139999866,5.949999809,5.71999979,4.260000229,382221.0313,91.01000214
2311,14,2020-Q3,5.010000229,4.670000076,6.71999979,5.789999962,364719.875,88.08000183
2312,14,2020-Q4,4.559999943,3.670000076,2.869999886,4.360000134,260968.9375,82.23999786
2313,14,2021-Q1,7.119999886,3.589999914,5.090000153,4.590000153,245777.9063,88.23000336
2314,14,2021-Q2,5.159999847,5.5,5.96999979,4.079999924,347018.75,94.55000305
2315,14,2021-Q3,5.300000191,3.829999924,2.809999943,5.769999981,293902.375,94.23000336
2316,14,2021-Q4,5.179999828,5.039999962,2.769999981,4.110000134,384352.5313,86.18000031
2317,14,2022-Q1,6.670000076,3.920000076,3.140000105,4.78000021,395849.5938,93.43000031
2318,14,2022-Q2,7.710000038,3.75999999,3.799999952,6.039999962,379601.7188,86.58000183
2319,14,2022-Q3,8.93999958,3.710000038,3.00999999,5.800000191,379455.1875,82
2320,14,2022-Q4,7.210000038,4.809999943,4.03000021,5.860000134,320682.375,88.88999939
2321,14,2023-Q1,7.920000076,4.070000172,3.25,6.539999962,237059.6406,94.26000214
2322,14,2023-Q2,8.949999809,5.210000038,3.529999971,6.550000191,256434.4844,83.15000153
2323,14,2023-Q3,8.300000191,3.910000086,4.260000229,4.820000172,236180.5625,88.80000305
2324,14,2023-Q4,6.309999943,4.579999924,2.049999952,6.150000095,394727.0625,90.37000275
2325,14,2024-Q1,8.229999542,4.960000038,3.069999933,5.630000114,217273.4844,81.73000336
2326,14,2024-Q2,7.809999943,5.170000076,2.619999886,4.230000019,302612.9688,90.69999695
2327,14,2024-Q3,8.380000114,5.28000021,4.309999943,4.309999943,253275.2344,90.12000275
2328,14,2024-Q4,6.630000114,5.170000076,4.71999979,6.860000134,226394.8594,84.58000183
2329,16,2019-Q1,6.71999979,5.559999943,2.230000019,4.949999809,381706.5625,91.51000214
2330,16,2019-Q2,6.110000134,5.210000038,4.210000038,6.429999828,306488.3125,91.65000153
2331,16,2019-Q3,7.949999809,3.75999999,2.25999999,6.760000229,269061.125,93.01000214
2332,16,2019-Q4,6.889999866,4.53000021,2.220000029,4.96999979,274095.3125,89.58999634
2333,16,2020-Q1,4.090000153,5.829999924,3.630000114,5.059999943,248509.0156,81.91999817
2334,16,2020-Q2,5.099999905,3.150000095,5.820000172,6.28000021,323587.6563,81.65000153
2335,16,2020-Q3,5.340000153,3.029999971,6.28000021,5.199999809,219228.9063,94.68000031
2336,16,2020-Q4,4.820000172,3.859999895,3.799999952,5.610000134,315668.375,94.91999817
2337,16,2021-Q1,6.940000057,4.710000038,4.139999866,4.400000095,298177.0625,87.83000183
2338,16,2021-Q2,5.03000021,3.609999895,5.909999847,5.269999981,381972.9063,86.31999969
2339,16,2021-Q3,5.989999771,3.480000019,2.99000001,4.679999828,399117.5313,81.83000183
2340,16,2021-Q4,5.71999979,4.070000172,4.429999828,6.489999771,236766.1563,84.01999664
2341,16,2022-Q1,8.260000229,4.400000095,2.369999886,4.679999828,364051,90.91999817
2342,16,2022-Q2,8.640000343,3.099999905,4.809999943,5.960000038,302445.875,91.16000366
2343,16,2022-Q3,8.720000267,4.619999886,3.75,5.179999828,254050.7656,91.65000153
2344,16,2022-Q4,8.399999619,3.579999924,2.039999962,5.5,267814.75,80.97000122
2345,16,2023-Q1,8.890000343,5.329999924,3.960000038,6.949999809,320737.5938,88.01999664
2346,16,2023-Q2,7.289999962,3.890000105,2.920000076,4.900000095,303055.25,85.75
2347,16,2023-Q3,7.159999847,5.070000172,2.710000038,6.789999962,284479.5625,83.30999756
2348,16,2023-Q4,6.570000172,5.730000019,2.5,4.230000019,356200.9063,81.22000122
2349,16,2024-Q1,6.75,4.239999771,4.159999847,5.070000172,314394.0313,91.59999847
2350,16,2024-Q2,7.340000153,3.619999886,2.24000001,6.650000095,379696.1875,83.41999817
2351,16,2024-Q3,7.820000172,3.150000095,2.680000067,6.579999924,233890.7344,85.29000092
2352,16,2024-Q4,8.260000229,3.589999914,4.739999771,5.079999924,231980.2813,89.98000336
2353,9,2019-Q1,5.739999771,5.25,3.839999914,4.139999866,221150.0469,86.65000153
2354,9,2019-Q2,7.480000019,4.639999866,4.489999771,5.349999905,251183.3438,80.58000183
2355,9,2019-Q3,6.300000191,6.320000172,3.369999886,3.970000029,273027.0625,89.01000214
2356,9,2019-Q4,6.989999771,5.900000095,4.139999866,4.440000057,226571.1875,79.34999847
2357,9,2020-Q1,3.960000038,5.989999771,5.449999809,3.920000076,194675.5469,77.52999878
2358,9,2020-Q2,4.159999847,5.619999886,4.46999979,5.349999905,299206.2188,89.08999634
2359,9,2020-Q3,3.50999999,4.5,5.880000114,5.940000057,183538.4531,80.06999969
2360,9,2020-Q4,3.599999905,5.630000114,6.46999979,4.909999847,223752.8281,84.04000092
2361,9,2021-Q1,5.090000153,5.28000021,7.050000191,5.900000095,259933.0625,89.98000336
2362,9,2021-Q2,5.929999828,3.910000086,4.489999771,5.849999905,192073.6875,80.68000031
2363,9,2021-Q3,5.059999943,5.960000038,5.730000019,3.690000057,266018.1563,89.26000214
2364,9,2021-Q4,5.630000114,4.489999771,6.909999847,4.590000153,225183.2188,79.56999969
2365,9,2022-Q1,6.570000172,5.590000153,3.289999962,4.550000191,224523.9688,88.18000031
2366,9,2022-Q2,5.010000229,6.389999866,4.570000172,4.909999847,272322.5625,76.13999939
2367,9,2022-Q3,6.090000153,5.070000172,5.309999943,5.119999886,227352.25,75.26999664
2368,9,2022-Q4,6.610000134,5.460000038,3.170000076,3.75999999,205691.1875,84.84999847
2369,9,2023-Q1,5.869999886,4.110000134,3.650000095,4.599999905,292071.0625,89.38999939
2370,9,2023-Q2,6.010000229,4.53000021,3.299999952,5.21999979,294357.9063,87.37000275
2371,9,2023-Q3,7.480000019,5.550000191,3.769999981,5.809999943,287900.7813,76.20999908
2372,9,2023-Q4,6.139999866,6.03000021,5.360000134,4.420000076,194719.1406,78.11000061
2373,9,2024-Q1,7.03000021,6.489999771,4.909999847,4.900000095,218668.8125,85.02999878
2374,9,2024-Q2,6.46999979,5.230000019,3.269999981,4.570000172,257082.7969,82.15000153
2375,9,2024-Q3,5.860000134,6.269999981,3.819999933,3.519999981,233257.7031,77.87000275
2376,9,2024-Q4,6.489999771,6.389999866,5.170000076,5.21999979,204006.875,75.70999908
2377,8,2019-Q1,8.850000381,3.660000086,4.320000172,6.989999771,346242.7813,94.02999878
2378,8,2019-Q2,6.179999828,3.039999962,2.329999924,5.670000076,273414.0938,81.76000214
2379,8,2019-Q3,6.239999771,3.369999886,4.869999886,4.199999809,221478.1094,88.31999969
2380,8,2019-Q4,6.539999962,4.119999886,2.569999933,5.670000076,321917.4063,82.20999908
2381,8,2020-Q1,4.519999981,3.099999905,4.199999809,4.019999981,397672.3438,89.33000183
2382,8,2020-Q2,5.340000153,3.640000105,6.159999847,5.159999847,269466.625,94.43000031
2383,8,2020-Q3,5.079999924,4.599999905,6.949999809,4.119999886,256753.9375,84.12999725
2384,8,2020-Q4,4.460000038,4.559999943,6.190000057,5.610000134,247712.6094,86.94000244
2385,8,2021-Q1,5.159999847,5.380000114,5.03000021,4.75,352166.0313,80.95999908
2386,8,2021-Q2,5.929999828,3.5,3.799999952,6.010000229,297709.8125,85.18000031
2387,8,2021-Q3,5.619999886,5.400000095,4.809999943,6.989999771,375992.1875,94.44999695
2388,8,2021-Q4,5.840000153,4.699999809,5.389999866,5.619999886,219669.7656,89.22000122
2389,8,2022-Q1,6.949999809,3.470000029,3.859999895,4.340000153,217134.6875,93.66000366
2390,8,2022-Q2,6.559999943,4.840000153,3.079999924,4.96999979,347107.5,84.12999725
2391,8,2022-Q3,6.03000021,5.389999866,2.349999905,5.619999886,257325.5156,87.80999756
2392,8,2022-Q4,8.529999733,3.950000048,2.74000001,5.579999924,374594.0313,86.87000275
2393,8,2023-Q1,6.739999771,4.670000076,4.849999905,6.289999962,319942.5625,89.76999664
2394,8,2023-Q2,6.110000134,4.96999979,2.950000048,6.590000153,259899.4531,89.73000336
2395,8,2023-Q3,6.369999886,5.480000019,3.470000029,6.369999886,341004.9063,91.12000275
2396,8,2023-Q4,8.529999733,5.309999943,4.460000038,4.929999828,228665.4531,82.23000336
2397,8,2024-Q1,8.020000458,3.190000057,4.619999886,6.880000114,215124.0781,93.51000214
2398,8,2024-Q2,6.130000114,4.429999828,2.309999943,6.559999943,327282.7813,93.36000061
2399,8,2024-Q3,7.099999905,3.619999886,2.890000105,5.309999943,294548.125,82.90000153
2400,8,2024-Q4,7,5.570000172,2.279999971,5.53000021,228874.8438,94.66000366
2401,19,2019-Q1,4.760000229,4.21999979,9.319999695,3.859999895,154818.2031,69.05000305
2402,19,2019-Q2,3.380000114,6.789999962,4.079999924,4.289999962,137254.5625,68.86000061
2403,19,2019-Q3,3.460000038,4.409999847,6.619999886,3.130000114,152579.9844,77.69999695
2404,19,2019-Q4,4.650000095,5.739999771,7.809999943,2.559999943,193828.5625,69.68000031
2405,19,2020-Q1,2.829999924,6.300000191,6.929999828,3.519999981,245828.3281,62.18000031
2406,19,2020-Q2,3.279999971,4.429999828,5.909999847,4.639999866,146302.4063,62.40999985
2407,19,2020-Q3,2.25999999,6.289999962,6.21999979,3.349999905,248559.8906,68.08000183
2408,19,2020-Q4,3.210000038,6.449999809,8.670000076,3.630000114,184521.2344,71.75
2409,19,2021-Q1,2.599999905,4.050000191,9.880000114,3.910000086,228441.2969,75.98000336
2410,19,2021-Q2,3.980000019,5.980000019,6.659999847,3.430000067,220079,65.76000214
2411,19,2021-Q3,3.720000029,6.650000095,6.829999924,2.710000038,178905.0469,71.84999847
2412,19,2021-Q4,2.430000067,5.519999981,8.81000042,3,157371.875,61.15999985
2413,19,2022-Q1,6.260000229,4.099999905,6.71999979,4.860000134,202121.9531,67.95999908
2414,19,2022-Q2,3.799999952,6.170000076,9.159999847,4.03000021,204035.1563,70.76000214
2415,19,2022-Q3,5.929999828,5.059999943,8.020000458,3.150000095,152482.7656,70.79000092
2416,19,2022-Q4,6.340000153,5.300000191,8.859999657,2.900000095,160136.2031,64.94999695
2417,19,2023-Q1,6.440000057,5.960000038,9.380000114,3.839999914,174136.5938,62.40999985
2418,19,2023-Q2,4.349999905,7.309999943,6.349999905,3.470000029,165195.7813,63.65000153
2419,19,2023-Q3,6.03000021,4.630000114,5.710000038,3.900000095,247463.875,72.44000244
2420,19,2023-Q4,5.96999979,4.53000021,6.079999924,4.690000057,213652.0781,62.95999908
2421,19,2024-Q1,3.359999895,4.119999886,6.369999886,3.450000048,154844.2813,73.94999695
2422,19,2024-Q2,3.049999952,6.820000172,6.579999924,2.720000029,121538.0703,69.76000214
2423,19,2024-Q3,4.369999886,6.210000038,5.329999924,4.769999981,179861.8906,63.66999817
2424,19,2024-Q4,3.829999924,6.300000191,6.21999979,3.00999999,196486.2813,66.48000336
2425,9,2019-Q1,6.570000172,5.010000229,3.980000019,4.110000134,256486.375,86.87000275
2426,9,2019-Q2,5.599999905,5.150000095,5.789999962,5.71999979,298059.8438,88.68000031
2427,9,2019-Q3,6.510000229,4.639999866,3.450000048,3.700000048,227309.3594,85.01000214
2428,9,2019-Q4,5.96999979,3.640000105,4.400000095,4.820000172,248462.5469,83.48999786
2429,9,2020-Q1,3.220000029,6.110000134,6.880000114,5.429999828,291296.25,76.26999664
2430,9,2020-Q2,3.130000114,4.079999924,5.420000076,5.570000172,195765.8125,79.98999786
2431,9,2020-Q3,3.269999981,3.869999886,4.949999809,5.300000191,259913.7656,76.86000061
2432,9,2020-Q4,4.210000038,6.159999847,6.599999905,4.079999924,286853.4375,76.19000244
2433,9,2021-Q1,4.210000038,4.449999809,5.940000057,4.25,212041.4688,85.09999847
2434,9,2021-Q2,4.300000191,5.21999979,5.099999905,4.53000021,194534.5781,81.83000183
2435,9,2021-Q3,4.010000229,5.659999847,6.389999866,5.420000076,185909.7813,85.47000122
2436,9,2021-Q4,5.75,4.010000229,5.519999981,5.730000019,260925.9844,89.26000214
2437,9,2022-Q1,6.78000021,6.340000153,5.260000229,3.569999933,261798.4063,87.69000244
2438,9,2022-Q2,7.420000076,3.680000067,4.610000134,5.610000134,198379.0625,85.61000061
2439,9,2022-Q3,5.900000095,6.309999943,5.929999828,5.110000134,225347.375,80.33999634
2440,9,2022-Q4,6.489999771,5.539999962,4.429999828,4.96999979,196705,83.58999634
2441,9,2023-Q1,5.230000019,5.760000229,4.349999905,3.640000105,250253.375,79.38999939
2442,9,2023-Q2,6.550000191,5.380000114,3.660000086,5.079999924,248960.6094,81.01000214
2443,9,2023-Q3,6.239999771,3.839999914,4.53000021,3.869999886,210091.3906,89.33000183
2444,9,2023-Q4,5.480000019,5.769999981,4.199999809,5.090000153,266236.4375,79.29000092
2445,9,2024-Q1,6.690000057,5.789999962,4.130000114,4.269999981,190642.9375,79.80000305
2446,9,2024-Q2,6.46999979,5.179999828,4.389999866,3.549999952,243552.9844,81.36000061
2447,9,2024-Q3,5.150000095,5.090000153,5.800000191,5.489999771,189495.375,87.48999786
2448,9,2024-Q4,5.880000114,5.989999771,3.769999981,5.96999979,248125.0469,77.76999664
2449,20,2019-Q1,3.279999971,4.420000076,7.570000172,4.869999886,147743.6563,71.33999634
2450,20,2019-Q2,5.820000172,7.380000114,4.809999943,4.739999771,120784.0078,78.98999786
2451,20,2019-Q3,6.039999962,5.769999981,9.260000229,4.099999905,193808.8438,79.80000305
2452,20,2019-Q4,5.869999886,6.670000076,9.18999958,4.610000134,163250.1094,74.29000092
2453,20,2020-Q1,2.670000076,4.199999809,7.449999809,4.099999905,190077.1563,66.94000244
2454,20,2020-Q2,2.650000095,7.239999771,9.569999695,2.5,197013.875,66.75
2455,20,2020-Q3,2.190000057,5.929999828,6.599999905,4.360000134,132316.9219,66.66999817
2456,20,2020-Q4,2.720000029,5.059999943,13.06999969,2.5,241263.875,61.34000015
2457,20,2021-Q1,4.929999828,4.050000191,11.18000031,4.840000153,191002.8281,69.16000366
2458,20,2021-Q2,3.210000038,5.78000021,7.590000153,2.910000086,244425.8281,74.77999878
2459,20,2021-Q3,2.630000114,4.389999866,5.159999847,3.559999943,147639.4688,70.58000183
2460,20,2021-Q4,4.659999847,6.71999979,9.960000038,3.410000086,202323.9531,77.86000061
2461,20,2022-Q1,5.090000153,5.829999924,8.380000114,3.730000019,218686.6406,70.62999725
2462,20,2022-Q2,5.829999924,6.400000095,7.449999809,4.429999828,192386.7969,61.93999863
2463,20,2022-Q3,4.820000172,6.96999979,8.649999619,4.489999771,219307.4375,70.97000122
2464,20,2022-Q4,4.670000076,5.829999924,6.690000057,4.110000134,163043.7813,76.76999664
2465,20,2023-Q1,6.03000021,4.869999886,8,3.74000001,174617.6094,63.47999954
2466,20,2023-Q2,5.019999981,6.46999979,8.130000114,4.210000038,212766.0938,72.26999664
2467,20,2023-Q3,6.21999979,5.989999771,5.679999828,4.929999828,169232.4375,63.34000015
2468,20,2023-Q4,3.559999943,4.739999771,5.570000172,3.779999971,146698.2656,74.91999817
2469,20,2024-Q1,3.309999943,7.21999979,5.650000095,3.99000001,212863.8281,68.47000122
2470,20,2024-Q2,3.119999886,5.260000229,5.860000134,2.519999981,231093.9375,70.18000031
2471,20,2024-Q3,5.119999886,6.659999847,5.070000172,3.319999933,145727.0625,78.77999878
2472,20,2024-Q4,4.949999809,6.320000172,8.949999809,4.670000076,162427.375,61.91999817
2473,30,2019-Q1,6.199999809,5.239999771,6.28000021,3.359999895,135373.3438,72.80000305
2474,30,2019-Q2,5.769999981,4.909999847,7.570000172,4.179999828,242616.4375,75.16999817
2475,30,2019-Q3,5.5,6.920000076,9.609999657,4.96999979,134374.7344,67.72000122
2476,30,2019-Q4,3.99000001,5.929999828,7.960000038,4.949999809,167222.1094,77.22000122
2477,30,2020-Q1,3.809999943,4.730000019,8.760000229,2.529999971,195471.125,73.80999756
2478,30,2020-Q2,1.899999976,5.760000229,12.77999973,2.819999933,188875.125,67.75
2479,30,2020-Q3,2.480000019,4.809999943,7.230000019,3.400000095,134179.0938,77.52999878
2480,30,2020-Q4,3.309999943,6.570000172,8.649999619,4.800000191,124218.7422,72.70999908
2481,30,2021-Q1,2.980000019,7.360000134,5.800000191,4.96999979,198415.2656,79.12000275
2482,30,2021-Q2,4.760000229,4.25,11.61999989,3.220000029,163917.5469,63.22000122
2483,30,2021-Q3,3.50999999,6,9.380000114,2.670000076,239688.1875,62.13000107
2484,30,2021-Q4,2.49000001,4.090000153,7.269999981,3.890000105,125494.5234,72.41999817
2485,30,2022-Q1,5.25,4.230000019,6.670000076,3.369999886,242473.2188,62.20000076
2486,30,2022-Q2,3.75,6.039999962,5.010000229,3.130000114,137405.8906,72.79000092
2487,30,2022-Q3,5.909999847,6.78000021,6.210000038,2.710000038,176691.3906,61.52999878
2488,30,2022-Q4,5.420000076,4.380000114,6.909999847,3.599999905,194356.625,76.22000122
2489,30,2023-Q1,3.25,5.639999866,5.039999962,4.760000229,185834.3906,78.22000122
2490,30,2023-Q2,4.590000153,4.940000057,4.090000153,2.599999905,141312.375,63.59999847
2491,30,2023-Q3,4.360000134,6.820000172,9.649999619,3.160000086,172688.2969,74.25
2492,30,2023-Q4,6.099999905,5.670000076,4.789999962,4.909999847,215879.25,79.55000305
2493,30,2024-Q1,5.820000172,4.940000057,7.670000076,4.320000172,126308.6719,60.36000061
2494,30,2024-Q2,6.159999847,7.349999905,4.710000038,3.24000001,135288.8594,62.43000031
2495,30,2024-Q3,5.670000076,5.71999979,8.170000076,4.480000019,248575.0156,72.22000122
2496,30,2024-Q4,3.900000095,6.900000095,8.920000076,4.519999981,123289.8828,60.68000031
2497,14,2019-Q1,8.210000038,4.28000021,2.190000057,4.449999809,297959.4688,94.30000305
2498,14,2019-Q2,8.300000191,4.360000134,4.300000191,4.829999924,396806.4375,90.80000305
2499,14,2019-Q3,8.229999542,5.159999847,4.78000021,5.670000076,299461.1875,84.62000275
2500,14,2019-Q4,6.949999809,4.150000095,2.529999971,6.989999771,338058.5313,84.23000336
2501,14,2020-Q1,4.110000134,5.199999809,4.159999847,6.039999962,236975.8906,81.48999786
2502,14,2020-Q2,4.420000076,5.139999866,5.420000076,5.909999847,228583.4844,93.54000092
2503,14,2020-Q3,4.610000134,5.039999962,6.420000076,6.900000095,252046.2969,92.98999786
2504,14,2020-Q4,4.019999981,5.949999809,5.300000191,5,348177.4063,84.31999969
2505,14,2021-Q1,6.940000057,5.309999943,5.480000019,5.5,390597.9063,80.19999695
2506,14,2021-Q2,6.440000057,3.579999924,3.519999981,4.840000153,387195.625,80.19999695
2507,14,2021-Q3,7.199999809,3.119999886,5.460000038,6.190000057,383425.0313,87.86000061
2508,14,2021-Q4,5.739999771,4.340000153,3.279999971,4.239999771,365607,92.40000153
2509,14,2022-Q1,6.059999943,3.289999962,4.650000095,4.489999771,263164.7813,85.36000061
2510,14,2022-Q2,8.109999657,3.809999943,3.150000095,6.440000057,329245.5625,82.84999847
2511,14,2022-Q3,7.920000076,3.369999886,4.090000153,4.170000076,370048.0625,83.41000366
2512,14,2022-Q4,8.109999657,3.549999952,2.369999886,4.5,397642.625,92.41999817
2513,14,2023-Q1,8.489999771,3.869999886,3.549999952,4.489999771,239659.8438,86.22000122
2514,14,2023-Q2,6.730000019,3.180000067,2.75,6.079999924,378592.3125,92.87999725
2515,14,2023-Q3,8.93999958,3.700000048,3.559999943,4.539999962,307895.5,87.76000214
2516,14,2023-Q4,7.309999943,5.5,2.609999895,5.800000191,247467.3281,86.66999817
2517,14,2024-Q1,7.260000229,5.909999847,2.650000095,4.090000153,323044.2188,94.80999756
2518,14,2024-Q2,7.940000057,4.119999886,2.549999952,5.179999828,399418.6563,91.87999725
2519,14,2024-Q3,7.289999962,3.160000086,4.710000038,5.190000057,390221.875,93.12999725
2520,14,2024-Q4,6.380000114,3.319999933,4.340000153,5.059999943,325441.7813,86.41999817
2521,8,2019-Q1,8.029999733,4.340000153,2.200000048,5.320000172,272250.0625,87.48999786
2522,8,2019-Q2,6.5,3.880000114,3.319999933,6.659999847,220982.5156,93.36000061
2523,8,2019-Q3,6.559999943,5.900000095,2.029999971,4.519999981,269557.375,85.91999817
2524,8,2019-Q4,8.020000458,4.980000019,3.380000114,6.570000172,254164.9531,87.63999939
2525,8,2020-Q1,4.900000095,4.940000057,6.130000114,5.699999809,279991.1875,85.91000366
2526,8,2020-Q2,4.699999809,4.190000057,3.940000057,4.260000229,362670.9688,84.88999939
2527,8,2020-Q3,4.099999905,4.809999943,4.300000191,6.139999866,250268.25,83.69000244
2528,8,2020-Q4,4.110000134,3.99000001,6.039999962,6.699999809,332805.2813,92.63999939
2529,8,2021-Q1,5.849999905,3.029999971,4.46999979,4.860000134,222885.3125,91.22000122
2530,8,2021-Q2,5.489999771,5.920000076,5.239999771,4.210000038,209281.3438,84.12000275
2531,8,2021-Q3,6.300000191,3.00999999,3.910000086,6.21999979,321623.3125,94.30000305
2532,8,2021-Q4,6.460000038,5.71999979,5.400000095,5.150000095,301188.1875,93.91999817
2533,8,2022-Q1,7.909999847,3.049999952,3.319999933,4.920000076,396281.9063,87.97000122
2534,8,2022-Q2,8.420000076,4.880000114,2.019999981,4.019999981,358706.25,91.48000336
2535,8,2022-Q3,8.029999733,3.829999924,2.559999943,5.690000057,302764.0313,86.73999786
2536,8,2022-Q4,7.860000134,3.549999952,2.180000067,4.679999828,295807.7813,92.43000031
2537,8,2023-Q1,6.409999847,5.760000229,3.970000029,4.190000057,248237.1875,80.54000092
2538,8,2023-Q2,6.429999828,3.130000114,2.819999933,4.480000019,214564.9375,85.88999939
2539,8,2023-Q3,7.78000021,3.950000048,2.539999962,5.71999979,387269.3125,90.19000244
2540,8,2023-Q4,8.479999542,3.160000086,3.890000105,4.110000134,236939.5156,88.55999756
2541,8,2024-Q1,6.800000191,3.5,2.50999999,5.099999905,325210.4375,82.13999939
2542,8,2024-Q2,6.210000038,4.199999809,2.329999924,5.559999943,232824.25,94.16999817
2543,8,2024-Q3,6.5,4.889999866,4.949999809,5.809999943,365075.375,90.97000122
2544,8,2024-Q4,6.71999979,5.46999979,2.079999924,4.090000153,242301.7813,89.55999756
2545,18,2019-Q1,5.679999828,5.170000076,9.68999958,4.760000229,187084.2031,70.97000122
2546,18,2019-Q2,4.579999924,6.960000038,4.5,3.170000076,235522.4531,79.65000153
2547,18,2019-Q3,3.819999933,4.710000038,4.590000153,4.300000191,224770.0938,72.63999939
2548,18,2019-Q4,5.159999847,6.639999866,9.890000343,3.210000038,220825.6563,79.43000031
2549,18,2020-Q1,2.49000001,6.550000191,6.610000134,3.319999933,234239.6719,77.72000122
2550,18,2020-Q2,3.619999886,7.239999771,13.61999989,2.569999933,143579.0938,71.73999786
2551,18,2020-Q3,3.279999971,5.820000172,10.88000011,4.71999979,173585.3125,75.68000031
2552,18,2020-Q4,3.359999895,6,9.260000229,3.680000067,171020.3594,63.59000015
2553,18,2021-Q1,3.619999886,7.179999828,8.460000038,4.190000057,149224.0156,67.55999756
2554,18,2021-Q2,4.269999981,6.230000019,5.650000095,4.53000021,175522.8125,76.19999695
2555,18,2021-Q3,4.239999771,4.050000191,8.970000267,3.779999971,157285.5313,64.18000031
2556,18,2021-Q4,3.589999914,6.010000229,11.73999977,4.230000019,236145.4688,70.88999939
2557,18,2022-Q1,5.230000019,6.139999866,8.279999733,4.099999905,150068.875,62.22000122
2558,18,2022-Q2,3.769999981,5.28000021,9.399999619,3.359999895,233023.875,68.40000153
2559,18,2022-Q3,3.210000038,4.139999866,4.630000114,4.840000153,233681.7656,66.15000153
2560,18,2022-Q4,3.029999971,7.090000153,8.210000038,3.359999895,229895.75,74.76999664
2561,18,2023-Q1,5.070000172,7.480000019,4.369999886,4.880000114,223076.0313,73.54000092
2562,18,2023-Q2,5.989999771,4.039999962,9.489999771,4.869999886,121525.0703,69.26000214
2563,18,2023-Q3,6.139999866,6.900000095,5.949999809,4.210000038,181218.3906,74.61000061
2564,18,2023-Q4,4.309999943,6.21999979,8.489999771,3.650000095,202466.4688,77.02999878
2565,18,2024-Q1,5.489999771,4.070000172,6.059999943,4.230000019,172089.7656,74.44000244
2566,18,2024-Q2,5.710000038,6.170000076,5.449999809,4.159999847,224573.9844,67.73999786
2567,18,2024-Q3,3.950000048,6.599999905,4.340000153,3,201094.625,75.12999725
2568,18,2024-Q4,3.319999933,4.309999943,4.699999809,4.670000076,141898.1719,61.65999985
2569,3,2019-Q1,4.230000019,5.03000021,8.680000305,4.369999886,143349.7344,77.76000214
2570,3,2019-Q2,5.46999979,5.289999962,6.480000019,4.190000057,155272.2344,62.36000061
2571,3,2019-Q3,5.880000114,5.510000229,4.460000038,4.03000021,236907.5938,61.65999985
