geo_id,city_id,population_total,population_18_35,higher_education_enrollment,average_household_income,unemploment_rate,literacy_rate,number_of_colleges
2610,1006,6307818,1866712,444391,879102.4375,4.400000095,87.26999664,79
2611,1009,2053188,672817,150552,552927.4375,7.96999979,87.22000122,34
2612,1013,1978554,568186,100472,844810.6875,4.769999981,86.44999695,33
2613,1012,2800859,877565,179011,537108.9375,7.78000021,87.51000214,56
2614,1011,1767349,529202,103002,807130.5625,4.050000191,79.36000061,57
2615,1025,136588,46110,7289,336390.4375,11.85999966,65.08999634,23
2616,1020,578883,164613,37286,408185.0938,11.21000004,69.44999695,21
2617,1011,865700,217630,47755,718615.875,7.760000229,78.95999908,40
2618,1009,2624229,826153,134248,555961.25,7.960000038,83,27
2619,1028,454727,142734,22441,341734.875,5.019999981,65.80000305,15
2620,1030,719984,237169,55607,854592.1875,7.309999943,86.26999664,30
2621,1011,637991,221186,33470,711069.375,5.949999809,85.51999664,33
2622,1003,2887271,860223,168070,970739.875,3.230000019,88.37000275,119
2623,1009,1683468,517063,85300,647518.875,6.079999924,81.83000183,25
2624,1026,306280,77814,17680,588677.125,11.18000031,73.84999847,21
2625,1009,2458560,835191,184601,792525.3125,6.039999962,87.93000031,55
2626,1012,1420703,415501,65431,631793.9375,5.510000229,87.41999817,39
2627,1029,8466170,2862934,468975,935623.875,5.239999771,90.54000092,64
2628,1022,534990,143434,35678,480813.6875,7.960000038,77.91000366,9
2629,1014,1054701,352759,58322,672893,5.849999905,83.58999634,53
2630,1002,11890132,3184568,547861,1487392.625,3.609999895,92.73000336,121
2631,1007,7641723,2075817,332907,1244594.875,5.139999866,85.30000305,133
2632,1019,365278,91551,16320,549283.8125,7.800000191,67.69999695,8
2633,1010,970170,336340,53703,753994.9375,7.619999886,84.91999817,44
2634,1020,444969,139728,27333,447625.5,11.40999985,72.06999969,21
2635,1029,4198431,1163427,233597,963712.6875,3.359999895,89.26999664,113
2636,1025,561927,142154,32282,487864.9063,11.13000011,77.77999878,11
2637,1015,1070189,354963,85696,553892.625,7.300000191,77.47000122,42
2638,1023,360485,94959,18714,346628.2813,5.260000229,71.86000061,24
2639,1024,285053,76447,11489,577577.4375,5.510000229,77.12999725,11
2640,1006,9480720,2768172,664299,1316194.25,5.929999828,91.20999908,144
2641,1010,2945199,901597,216445,616011.3125,5.070000172,81.69000244,21
2642,1030,829419,240332,46348,769792.5625,4.519999981,78.29000092,26
2643,1010,1650262,419433,101056,676735.125,4.289999962,86.95999908,41
2644,1023,374081,103490,16727,358899.125,5.079999924,73.06999969,11
2645,1021,234358,73719,13215,330611.8438,11.14000034,65.75,18
2646,1018,2247516,685395,132255,526163.5,5.980000019,80.91000366,44
2647,1007,9224221,2495364,390229,1449830.25,4.440000057,86.34999847,93
2648,1008,2230402,594147,135575,692257.8125,4.199999809,80.26000214,20
2649,1024,676150,176577,41548,444639.2188,10.63000011,72.45999908,18
2650,1024,632416,188589,30618,481724.3438,6.880000114,75.12000275,18
2651,1024,715829,243634,48682,450232.1563,11.93999958,76.12999725,22
2652,1005,6617974,2260925,487651,822224.625,4.550000191,85.51999664,88
2653,1005,6316295,1583418,394866,1242666.125,4.78000021,87.52999878,130
2654,1002,4753318,1647241,274180,1216590.25,4.019999981,88.22000122,66
2655,1015,1788952,490058,121340,891634.375,5.880000114,76.05000305,31
2656,1005,11645585,4015087,920509,993638.375,4.199999809,90.86000061,100
2657,1018,822190,274098,60113,783483.875,7.920000076,82.65000153,59
2658,1012,563849,154330,26347,708700.125,7.340000153,75.34999847,37
2659,1028,581133,188092,29378,539924.25,8.170000076,66.87000275,16
2660,1012,676744,180526,34727,803551.125,5.739999771,79.44999695,21
2661,1002,8299476,2099712,472667,807888.125,3.369999886,89.31999969,126
2662,1009,1416520,397338,70921,621028.3125,5.099999905,86.94999695,27
2663,1005,3950345,1271673,231814,844277.1875,5.289999962,94.26000214,79
2664,1014,1721576,576071,113011,873821.75,6.199999809,79.93000031,57
2665,1019,368367,96727,16817,517352.875,9.479999542,65.68000031,21
2666,1013,634568,194680,37542,760014.8125,6.329999924,77.30000305,26
2667,1021,367701,107059,23500,365927.8438,10.93000031,73.16000366,5
2668,1017,1907210,531447,81395,822084.9375,7.869999886,75.12000275,41
2669,1017,1063078,317250,59194,621262.3125,7.679999828,75.11000061,52
2670,1019,125947,36355,6347,576691.875,11.28999996,77.62999725,24
2671,1029,8858398,2807904,625834,854458.8125,5.53000021,88.76999664,127
2672,1009,2105904,624593,153183,508140.5313,6.849999905,80.05000305,37
2673,1019,477742,156705,28334,585086.0625,9.779999733,69.44000244,11
2674,1020,674332,228337,43787,375396.5,7.449999809,70.05999756,14
2675,1021,720371,183033,30534,373267.2813,6.269999981,75.66999817,20
2676,1021,181874,47372,8493,321548.5625,8.130000114,65.05999756,6
2677,1028,625788,204300,35695,548304.375,9.760000229,70.01000214,19
2678,1015,1409545,444853,84836,702878.5625,5.670000076,75.76000214,30
2679,1005,10986615,3293407,712426,854299.9375,5.099999905,94.76000214,62
2680,1016,1297883,448116,98927,830880.5625,4.989999771,77.05000305,28
2681,1022,385301,126351,26614,363146.7813,6.659999847,73.26000214,7
2682,1013,1815668,581862,135050,637049.8125,7.050000191,83.01999664,53
2683,1012,1980250,687513,168939,600940.5,5.920000076,81.76999664,46
2684,1029,4094536,1359910,317655,1265980.625,5.730000019,85.51000214,109
2685,1030,2536124,840560,176884,585864.375,6.380000114,80.79000092,55
2686,1006,11893182,4121773,958478,976497.75,5.619999886,93.18000031,115
2687,1011,1814576,466517,80698,708012.375,5.880000114,75.48000336,35
2688,1027,608663,178496,35861,481679.5,9.279999733,74.09999847,21
2689,1020,337769,104217,23393,325777.8438,8.81000042,66.38999939,24
2690,1015,655601,228854,41676,878552.1875,4.539999962,77.12999725,30
2691,1015,1212724,379353,75956,602807,7.920000076,79.51999664,46
2692,1026,495649,128239,20326,529488,11.96000004,78.20999908,23
2693,1009,2681061,864812,208777,729082.75,6.440000057,81.43000031,29
2694,1012,737022,223026,45575,695054.6875,5.230000019,81.27999878,48
2695,1026,228212,58633,10395,341543.1563,7.579999924,77.09999847,23
2696,1026,437254,126656,31156,428957.5938,8.930000305,78.06999969,10
2697,1018,2102544,631850,146464,628277.625,5.760000229,75.13999939,43
2698,1022,494344,163647,32670,568497.9375,7.849999905,68.33999634,22
2699,1004,11564851,3033007,723298,902455.3125,4.119999886,89.34999847,77
2700,1026,293283,97069,18958,360529.4688,6.789999962,69.73999786,8
2701,1003,6805151,1823750,413281,1149719.25,5.880000114,92.61000061,138
2702,1005,10852175,3575537,682889,828161.5625,5.75,88.19999695,149
2703,1001,2937487,841717,169699,1302589.875,3.00999999,93.91000366,110
2704,1023,736828,206396,41771,316632.4688,6.099999905,75.01000214,7
2705,1024,724753,196145,29992,474761.875,11.97999954,77.44000244,20
2706,1026,608524,186466,28183,518759,6.230000019,72.04000092,16
2707,1004,5756214,1992240,461848,1331478.75,5.760000229,88.63999939,120
2708,1025,118586,36833,6164,520252.6875,5.909999847,76.12000275,24
2709,1018,1205370,383895,64375,609867.875,4.199999809,75.69000244,57
2710,1024,700249,207891,31637,357923.8438,10.23999977,65.54000092,23
2711,1005,9171326,3205824,502702,1117782.5,4.650000095,87.02999878,78
2712,1021,789350,203529,42173,500079.6563,11.64999962,76.08000183,9
2713,1026,527189,179460,28410,420832.3438,7.630000114,68.68000031,20
2714,1015,550782,137812,26259,852816.8125,5.420000076,84.72000122,50
2715,1014,740186,216472,35362,774375.625,7.940000057,77.52999878,51
2716,1029,8043571,2333397,529907,839346.1875,3.200000048,89.52999878,143
2717,1027,227285,68219,12374,423686.0625,8.640000343,76.80000305,23
2718,1017,1585820,498841,92962,594057.3125,5.409999847,79.36000061,52
2719,1008,614718,161353,37424,560874.375,4.429999828,77.33999634,22
2720,1001,7261321,2200574,476772,1219769.125,5.440000057,87.09999847,149
2721,1005,8455054,2751959,660228,1311102.25,5.610000134,85.26999664,61
2722,1023,707712,215294,46348,515234.125,10.76000023,69.31999969,8
2723,1012,1130797,308866,63273,608953.0625,5.559999943,78.43000031,60
2724,1016,1447257,502087,113722,692367.75,7.909999847,80.83999634,44
2725,1015,1877575,636391,125978,555195.875,7.800000191,83.54000092,34
2726,1026,546750,162700,27399,473038.4375,10.43999958,69.38999939,15
2727,1029,3455918,1164919,235602,811667.9375,3.069999933,85.97000122,67
2728,1019,210847,56208,10220,499982.8125,8.630000114,66.69999695,10
2729,1027,447528,119598,19860,494752.375,8.479999542,68.55999756,22
2730,1010,2532664,885626,194001,716229.0625,7.329999924,82.61000061,28
2731,1020,144520,49021,12019,438268.0625,8.710000038,72.94999695,19
2732,1019,516279,160026,24611,305399.6563,5.239999771,79.58999634,9
2733,1012,622600,172129,30764,557010.875,6.769999981,80.41000366,49
2734,1027,274593,77897,14645,533117.0625,10.81999969,77.77999878,20
2735,1026,214996,57897,11413,516860.1563,6.21999979,79.5,20
2736,1009,2743383,919916,145702,657288.4375,7.460000038,78.40000153,55
2737,1027,628357,214267,43713,338958,5.199999809,68.63999939,6
2738,1017,2842389,968288,224256,805547.125,6.559999943,83.58999634,34
2739,1019,643103,209240,36662,548567.0625,9.289999962,70.16999817,19
2740,1015,2385509,719260,143590,660437.5625,7.75,76.27999878,30
2741,1017,2905638,781404,139169,659485.375,7.239999771,87.61000061,43
2742,1020,158977,39824,8206,583025.25,10.42000008,69.56999969,23
2743,1005,2074939,543882,97197,1483540.875,3.440000057,86.94000244,81
2744,1029,7864077,2058528,464849,1435252.25,5.590000153,86.65000153,114
2745,1015,2798293,927777,169101,595600.25,5.46999979,80,24
2746,1021,780455,231825,50090,489568.875,7.349999905,69.41000366,12
2747,1012,2638351,741206,182978,575501.375,4.5,77.56999969,39
2748,1014,1338485,393491,62603,579859.9375,7.78000021,75.33000183,34
2749,1028,122246,31086,5074,508806.5625,6.809999943,76.77999878,16
2750,1004,2018303,661078,118318,1104572,4.880000114,86.16999817,127
2751,1020,142404,49777,9023,382776.4063,8.170000076,75.30000305,9
2752,1021,480019,134974,33129,321796.6875,11.18999958,73.93000031,25
2753,1009,1718497,520388,84989,888780.125,5.159999847,81.90000153,23
2754,1012,2568595,874038,170213,746200.25,5.349999905,80.55000305,44
2755,1006,5300287,1356970,281593,1133995.25,3.970000029,92.11000061,89
2756,1005,3466091,1177360,180878,815234.8125,3.900000095,88.73999786,115
2757,1029,9738402,2804757,594026,1082169.375,5.909999847,85.48000336,127
2758,1017,2860433,869420,168861,574818.125,7.789999962,85.83000183,20
2759,1024,530016,160448,24718,476097.125,10.86999989,74.44999695,19
2760,1027,504085,141519,34317,417303.8125,8.81000042,72.43000031,22
2761,1012,2063426,620641,135429,600380.375,6.170000076,83.87999725,47
2762,1012,684710,219240,49729,536799.0625,6.929999828,86.55999756,52
2763,1004,9214656,2728058,668809,1242709.5,5.170000076,93.80000305,111
2764,1021,513467,149548,33315,308053.125,10.43999958,69.90000153,14
2765,1026,759329,250023,52007,323131.2813,11.47000027,75.98000336,21
2766,1029,8943956,2968192,641980,800766.625,3.609999895,87.04000092,115
2767,1020,387668,106917,21456,506294.3438,5.21999979,73.51999664,12
2768,1012,1565862,489567,86514,878030.3125,5.099999905,75.56999969,40
2769,1016,919562,296655,58289,756629.75,4.960000038,86.05999756,42
2770,1018,1192800,406687,73253,870123.6875,4.599999905,81.37999725,59
2771,1002,2234546,763660,172679,1129681.875,3.700000048,89.56999969,80
2772,1007,7177623,2374627,456719,1311031,3.779999971,89.61000061,51
2773,1021,398295,110756,25215,557836.3125,7.989999771,75.04000092,8
2774,1009,2335542,601201,90345,527957.8125,6.730000019,85.91000366,50
2775,1018,1934538,656844,161085,683189.1875,7.369999886,87.51000214,48
2776,1020,332990,96009,22353,428930.5625,7.909999847,77.79000092,17
2777,1018,1984841,643656,158032,850448.75,4.460000038,79.47000122,42
2778,1015,1192978,316760,47812,835131.4375,5.320000172,78.91999817,43
2779,1024,479366,144962,35096,499001.375,7.940000057,66.76000214,20
2780,1006,4966247,1451742,348801,971266,4.179999828,92.29000092,98
2781,1028,762226,243920,45315,426394.875,6.400000095,78.73999786,18
2782,1001,4398961,1229151,191756,1168005,4,86.47000122,68
2783,1008,666952,217127,47700,774353.6875,6.400000095,75.30999756,31
2784,1013,1336146,443161,86651,737451.75,4.199999809,76.26000214,30
2785,1010,2877543,736095,183942,542172.0625,5.139999866,80.79000092,39
2786,1023,373494,106648,20407,388270.1563,7.269999981,68.04000092,22
2787,1014,2010054,602294,129522,852179.375,6.550000191,76.70999908,21
2788,1030,1057331,320458,56012,695805,6.659999847,85.13999939,23
2789,1021,605462,173048,36604,358435.0938,8.609999657,76.61000061,5
2790,1021,632670,179683,42236,487754.5,5.599999905,74.08000183,11
2791,1006,3963361,1353486,276529,818062.75,5.03000021,91.02999878,56
2792,1012,2178648,655254,153041,686418.5625,7.460000038,75.93000031,25
2793,1028,111011,33695,7459,471320.75,7.28000021,72.55999756,5
2794,1007,10514076,3444598,810545,845826.1875,3.430000067,88.84999847,115
2795,1002,6449210,2204356,542821,847009.4375,4,86.48999786,88
2796,1010,1028250,299516,68488,897899.4375,7.699999809,87.44000244,27
2797,1001,9470009,2486913,506969,957846.4375,5.639999866,87.23000336,92
2798,1014,2607548,827566,196438,604159,6.670000076,80.61000061,59
2799,1014,2759799,758842,179315,864303.75,4.329999924,77.59999847,54
2800,1018,2562427,734420,122617,603235.6875,5.710000038,83.45999908,45
2801,1011,2037240,598570,123678,892127.0625,5.71999979,86.19999695,21
2802,1011,1122103,383548,68035,812124.0625,6.059999943,85.87999725,30
2803,1020,325604,81906,13468,583702.875,8.890000343,68.34999847,10
2804,1013,2330339,807855,145229,561211.0625,7.039999962,84.12999725,48
2805,1003,3383474,901527,159312,1156170.25,3.190000057,93.30999756,102
2806,1008,1103294,297094,57261,559416.25,5.090000153,81.30000305,40
2807,1006,9330226,2454599,440080,1304006.625,3.75999999,89.84999847,123
2808,1018,2426877,687178,126326,516385.875,5.650000095,84.59999847,53
2809,1024,423677,120931,26731,378017.375,5.75,76.55000305,19
2810,1013,889388,302728,57348,781551.4375,4.769999981,85.33000183,57
2811,1023,576241,163390,37797,557764.625,7.71999979,67.40000153,8
2812,1020,573173,185673,34222,426421.6875,10.96000004,70.73999786,8
2813,1023,541280,158072,32569,319498.75,11.96000004,75,16
2814,1003,3162619,895402,156290,867478.875,5.480000019,93.22000122,74
2815,1013,2473809,792160,170762,586572.625,6.409999847,84.15000153,52
2816,1012,1908805,632564,131659,730191.625,5.340000153,84.66000366,21
2817,1002,5403780,1623039,382871,961150.0625,3.650000095,92.04000092,67
2818,1018,833900,272138,62741,620874,7.28000021,82.26999664,60
2819,1030,1224264,396886,97104,771542.4375,6.340000153,83.29000092,58
2820,1020,434863,151292,30645,554823.4375,10.39999962,69.63999939,17
2821,1019,476611,134848,21804,497920.0625,10.94999981,77.83999634,12
2822,1019,624070,160322,24580,458752.5938,6.130000114,70.52999878,23
2823,1010,768376,252131,49396,515605.0625,4.630000114,80.34999847,27
2824,1027,431145,129530,24443,445200,5.039999962,65.94999695,10
2825,1015,2877962,936254,170803,801974.75,4.489999771,86.16000366,57
2826,1011,641523,197277,35395,747016.375,4.820000172,84.02999878,60
2827,1006,9922429,2643930,397264,986494.875,5.190000057,88.58000183,94
2828,1017,1304757,392024,93129,764736.375,6.510000229,80.76999664,28
2829,1009,2888275,1006299,151545,546786.6875,6.71999979,78.58000183,31
2830,1028,534999,145916,25369,451746.4688,7.820000172,78.54000092,15
2831,1022,619530,155223,25897,358141.5313,9.659999847,75.77999878,8
2832,1009,1011183,295808,65407,528889.25,6.389999866,86.25,23
2833,1029,6687104,2305725,409468,907492.4375,3.849999905,94.51000214,56
2834,1007,6801436,1711317,427446,1323454.125,4.079999924,88.05000305,106
2835,1013,1798144,572898,114692,731712.5625,5.980000019,78.98000336,56
2836,1018,591067,163024,33855,634634,4.480000019,76.69000244,25
2837,1025,793681,204726,50838,429119.2188,6.78000021,71.01999664,21
2838,1026,411342,139669,27074,408853.2188,11.5,67.66999817,10
2839,1026,788538,258949,45214,516515.625,8.079999924,67.05999756,5
2840,1003,6008674,1882382,468550,811641.875,5.260000229,87.81999969,69
2841,1019,301109,78353,12477,472913.7813,10.11999989,79.41999817,11
2842,1007,5351501,1593144,302403,1475489,4.53000021,87.13999939,66
2843,1023,588875,203859,48014,346044.125,5.090000153,79.87999725,8
2844,1003,4975838,1314276,298552,1489086.375,4.659999847,91.23999786,66
2845,1011,2260576,688001,132890,653019.375,5.460000038,78.69000244,40
2846,1004,4923018,1292950,210000,1243072.125,3.730000019,90.26999664,77
2847,1011,2385293,762481,163108,647273.8125,7.550000191,78.13999939,41
2848,1003,9583302,3301789,517053,1005468.313,4.820000172,86.79000092,82
2849,1029,4075337,1076658,195214,1082776.25,3.220000029,86.76999664,80
2850,1020,796813,253987,50927,524516.875,11.67000008,68.05000305,16
2851,1019,314301,95426,16736,465421.1563,6.789999962,74.13999939,15
2852,1016,1729492,448062,83138,830456.0625,7.760000229,84.05000305,36
2853,1028,626361,197581,32095,323441.3438,6.679999828,77.16999817,5
2854,1010,2036985,662775,125006,711408.5,5.139999866,79.05000305,52
2855,1003,2750942,743864,178841,1403779.75,5.599999905,86.44999695,122
2856,1022,301670,84436,20917,370939.625,10.15999985,77.27999878,7
2857,1021,588473,182613,37580,402861.9063,11.25,77.86000061,23
2858,1026,339631,100134,18915,360445.5938,9.460000038,73.56999969,6
2859,1005,2979658,773811,190948,1103936.875,5.840000153,90.20999908,81
2860,1022,407158,135048,26882,591533.9375,10.23999977,73.77999878,10
2861,1014,716978,196043,33987,619094.5,4.360000134,83.86000061,26
2862,1023,114005,36814,6837,591265.4375,8.119999886,74.52999878,20
2863,1012,1039512,299276,55803,589100.1875,4.940000057,80.04000092,48
2864,1005,5263116,1442990,218751,1067132.375,5.650000095,91.48000336,78
2865,1005,3768217,1140231,202881,1249994.5,4.570000172,86.93000031,68
2866,1019,643156,202304,37023,322312.0938,9.970000267,74.91000366,19
2867,1015,1128138,336311,73466,597215.75,4.929999828,86.23000336,38
2868,1001,10448540,3652977,704332,1106043.875,3.74000001,92.12999725,60
2869,1022,661454,213081,33588,485600.1563,10.90999985,76.48999786,11
2870,1013,1340034,428076,106720,733416.25,5.96999979,84.79000092,35
2871,1006,11011468,3677235,912548,1151581,4.210000038,90.16000366,138
2872,1013,557263,194137,45900,686764.75,7.179999828,75.76000214,41
2873,1015,2131570,568778,130958,587071.75,7.659999847,87.72000122,36
2874,1016,2897176,837252,188887,509619.1875,7.909999847,84.73999786,32
2875,1028,266902,82860,16205,561741.8125,5.610000134,67.01999664,18
2876,1025,213337,73364,15400,496337.875,5.760000229,78.40000153,5
2877,1028,685366,208521,33110,321330.2813,5.480000019,65.41000366,21
2878,1011,945007,328629,51393,841076.625,4.019999981,82.30999756,47
2879,1018,2082874,657481,118471,880765.875,4.21999979,82.80000305,24
2880,1011,2908760,830165,205666,784720.6875,4.849999905,80.55999756,21
2881,1015,1573336,544336,132563,655813.5625,4.079999924,87.23999786,26
2882,1019,135527,40773,6822,321359.2813,7.269999981,70.22000122,16
2883,1010,2660381,849514,207863,887098.8125,6.769999981,86.69999695,38
2884,1004,8019212,2244455,452011,1221313.375,5.190000057,89.19999695,147
2885,1023,531514,159919,24558,524352.75,7.119999886,66.27999878,16
2886,1016,1103766,301581,68597,857185.5,7.340000153,77.22000122,42
2887,1011,2348907,663803,154442,850398.5,5.059999943,84.05999756,40
2888,1026,393388,107702,18478,474557.75,9.029999733,67.70999908,21
2889,1028,230263,74351,15868,455450.3438,10.46000004,69.62999725,11
2890,1009,1125775,320392,60804,543098.5625,4.260000229,76.80000305,55
2891,1010,1192663,309347,48058,583346.3125,4.460000038,77.55000305,56
2892,1024,438023,115087,23622,492054.625,7.730000019,67.81999969,11
2893,1023,670882,208314,51610,429477.6563,11.84000015,65.02999878,10
2894,1017,2227242,601982,99128,665624.375,7.590000153,81.80999756,46
2895,1005,6881909,1921387,422823,1403766.375,4.360000134,88.59999847,111
2896,1007,11803813,3280877,769449,1052227.25,4.96999979,90.90000153,90
2897,1011,2380756,668653,146078,898362.75,5.909999847,77.20999908,24
2898,1007,8998199,2460516,582159,1281309.25,5.230000019,87.88999939,147
2899,1016,1406152,396881,75768,595804.875,7.849999905,85.09999847,45
2900,1011,2721445,816672,198708,815915.8125,5.099999905,76.68000031,49
2901,1001,11277002,3770081,815715,1209388.375,3.269999981,88.16000366,98
2902,1016,1891247,488750,112221,692685.75,4.880000114,78.43000031,32
2903,1025,746907,256416,38512,590956.1875,9.600000381,77.25,25
2904,1003,5619865,1464547,262763,1058312.625,5.96999979,90.36000061,106
2905,1010,677193,207430,46316,553837.25,6.230000019,86.16000366,47
2906,1002,2465432,694995,123731,967213.1875,3.00999999,89.73000336,83
2907,1010,1499610,500230,104373,607475.4375,6.480000019,82.77999878,33
2908,1003,7995438,2467595,589871,1322136.25,5.289999962,89.34999847,127
2909,1018,2128726,740000,168326,812531.1875,4.96999979,82.83000183,57
2910,1016,1414754,481915,81258,834733.125,5.570000172,77.73000336,25
2911,1026,119003,41494,7409,413201.25,10.53999996,75.70999908,5
2912,1016,2146440,558947,90501,779238.625,7.929999828,81.29000092,42
2913,1023,256537,84639,18916,591180.625,10.85000038,70.94000244,6
2914,1008,2310580,737616,130251,651995.9375,4.739999771,75.75,49
2915,1029,6411269,1755273,369922,1318071.875,4.53000021,91.13999939,63
2916,1007,10124800,3505562,719156,1486111,3.059999943,85.26999664,82
2917,1016,838368,213168,34407,729966.625,6.550000191,83.23999786,40
2918,1022,103617,29234,5106,431874.875,6.309999943,73.44000244,9
2919,1004,4744140,1190293,212848,1140086.75,5.820000172,91.04000092,76
2920,1005,11073004,3406488,674798,1252296.625,3.160000086,86.5,62
2921,1020,184627,53999,8296,555434.5,7.53000021,65.90000153,6
2922,1020,298284,97141,18596,348222.0938,6.300000191,67.08999634,12
2923,1010,1913795,565435,104996,740845.9375,6.539999962,75.36000061,35
2924,1002,2442548,672054,101703,947607.1875,3.130000114,92.62999725,97
2925,1023,149081,40173,9414,489810.25,10.10999966,77.01000214,14
2926,1027,550625,183929,37758,311615.6563,9.140000343,75.30999756,15
2927,1002,6468207,1994855,396910,1332446.125,5.050000191,92.36000061,108
2928,1002,7554893,2345488,470223,1413987.75,5.590000153,92.95999908,94
2929,1028,247044,62358,10248,364234.0625,5.739999771,65.22000122,14
2930,1002,7055418,2352026,381832,914485.3125,3.630000114,89.44000244,92
2931,1019,277704,90092,17045,514188,10.15999985,68.54000092,22
2932,1007,8946367,2328158,570124,1119849.125,3.299999952,88.5,77
2933,1020,124699,43047,9653,458160.2188,8.859999657,79.08000183,20
2934,1027,793473,207952,36319,446208.375,5.800000191,72.02999878,7
2935,1005,8645992,2389201,410294,1266681.375,3.799999952,90.33999634,107
2936,1029,8447046,2922433,561439,933161.625,4.28000021,92.73999786,51
2937,1025,374943,124654,26392,471662.4375,8.630000114,75.77999878,8
2938,1006,2859368,874688,178085,1221622,3.859999895,88.51000214,134
2939,1018,646964,224549,37450,752046.75,6.510000229,75.54000092,32
2940,1003,3861520,995565,150289,1060440.125,5.929999828,85.11000061,88
2941,1019,787542,204325,47708,356842,10.48999977,75.66000366,8
2942,1008,2612008,665018,142046,811515.4375,5.670000076,85.88999939,39
2943,1019,101576,33542,6614,572698.1875,7.869999886,65.84999847,22
2944,1008,2471436,716719,168890,559793.25,7.389999866,84.94999695,28
2945,1014,1838869,489311,96887,519566.5938,7.599999905,84.44000244,32
2946,1026,688041,182735,40456,445873.9688,6.570000172,74.05000305,17
2947,1024,656722,217252,53665,430284.9063,5.789999962,65.40000153,12
2948,1030,1767637,453423,107921,882158.25,4.010000229,81.26000214,24
2949,1028,354005,93123,21614,576855.75,7.079999924,71.98000336,22
2950,1025,261446,88231,14673,475777.25,9.659999847,74.15000153,6
2951,1015,1005594,351042,69703,852592.1875,5.53000021,86.54000092,49
2952,1025,453698,118316,21510,321709.125,7.599999905,71.51999664,22
2953,1021,659277,180512,39547,494080.7813,11.53999996,79.94999695,10
2954,1024,532600,165728,25681,570346.1875,8.619999886,78.55999756,14
2955,1009,2957236,1026726,250050,888397.5625,7.329999924,82.01999664,60
2956,1027,178767,47947,10965,454543.5625,8.520000458,71.62000275,19
2957,1011,739067,235805,49016,734733.5,4.599999905,82.56999969,43
2958,1013,2359488,729663,163149,897049.0625,5.059999943,86.79000092,23
2959,1018,649986,166468,30124,571258.0625,4.380000114,75.13999939,53
2960,1026,735574,185535,37632,473307.1875,6.329999924,68.65000153,25
2961,1014,2357842,647406,132588,666678.1875,4.71999979,77.97000122,25
2962,1011,2822250,838849,187244,812702.125,5.889999866,77.76000214,50
2963,1018,782059,233093,55422,711241.1875,6.670000076,85.48999786,26
2964,1010,662185,222624,43238,567693.125,7.699999809,87.12000275,51
2965,1020,250651,63265,11147,466733.125,7.420000076,69.59999847,10
2966,1002,2649954,774087,162830,926812.0625,5.949999809,88.16999817,104
2967,1025,274174,80244,13371,346130.125,7.909999847,68.91999817,20
2968,1009,2300165,689272,133627,812438.8125,4.900000095,87.04000092,44
2969,1006,5558462,1510139,306173,1428799.875,4.690000057,93.73999786,75
2970,1004,7396859,2263891,435008,1277601.25,5.679999828,93.47000122,133
2971,1029,5630340,1513842,241739,1024288.875,4,93.05999756,56
2972,1014,1775490,573797,117763,612693.4375,5.139999866,86.22000122,37
2973,1011,1867507,543076,93772,724587.875,6.739999771,80.63999939,60
2974,1023,171348,46158,9203,307374.0938,6.480000019,71.77999878,23
2975,1017,1349016,407471,73073,815178.0625,6.119999886,78.45999908,43
2976,1016,2836894,791222,195669,751923.3125,5.860000134,80.86000061,43
2977,1009,1112413,356032,61433,622713.0625,7.260000229,76.29000092,46
2978,1019,677292,228166,53560,329318.25,5.380000114,75.69999695,17
2979,1010,1841645,474040,79796,818535.875,7.989999771,81.95999908,54
2980,1019,233865,72142,17559,597662.8125,7.730000019,76.97000122,15
2981,1017,1556628,509333,77687,772912.1875,4.989999771,79.70999908,48
2982,1015,2537670,806872,194134,585371.4375,6.539999962,85.47000122,55
2983,1028,246922,66627,10119,475224.5,11.51000023,67.12999725,19
2984,1028,613930,205856,46176,468559.4375,5.909999847,76.06999969,16
2985,1026,108378,27174,5106,483904.9063,11.86999989,77.18000031,10
2986,1020,516166,166305,34557,568714.3125,11.64000034,67.93000031,13
2987,1027,502734,134901,26115,514702.625,7.809999943,67.97000122,23
2988,1011,668240,168238,29818,838025.0625,4.869999886,87.62000275,38
2989,1022,321825,105813,20936,503918.3438,10.31999969,74.48999786,15
2990,1027,331956,84421,20066,592636.125,7.090000153,79.63999939,17
2991,1007,9054261,2287278,542014,1227927.875,5.619999886,93.23999786,127
2992,1021,163206,48718,7501,533889.5,9.829999924,77.55999756,12
2993,1005,2802114,825479,201911,876229.875,3.079999924,89.22000122,114
2994,1003,9414495,2608167,613635,1256940.375,4.309999943,89.94000244,142
2995,1027,570950,178339,43727,308187.3125,6.619999886,69.51000214,6
2996,1024,593628,181727,33035,589473.1875,5.360000134,68.48999786,16
2997,1030,1222131,396727,63555,824800.75,6.170000076,76.77999878,28
2998,1004,3440983,989582,173020,1261359,3.769999981,91.91999817,120
2999,1020,262688,87339,20974,467723.4063,10.89999962,70.51999664,5
3000,1003,3469504,1045361,170687,1067294.625,4.579999924,93.59999847,121
3001,1017,1365843,405000,62876,854954.1875,7.090000153,78.44999695,43
3002,1024,136394,34137,6664,584180.5,11.52999973,75.01999664,8
3003,1012,1514883,400352,75843,559766.75,4.989999771,78.41999817,35
3004,1002,6603008,1788754,329535,1293658.375,4.590000153,90.70999908,51
3005,1023,190107,57737,12225,458910.3125,10.81000042,78.62000275,20
