institution_id,institution_name,city_id,institution_type,establishment_year,total_students,average_course_fee,placement_rate,accreditation_status
2482,Advanced Medical University,1026,University,1997,963,180344.875,36.79999924,UGC Recognized
2483,Advanced Medical Institute,1026,Institute,1990,4274,67568.3125,57.06999969,NAAC B
2484,Regional Law College,1011,College,1986,3102,150647.8906,69.55999756,NAAC B
2485,State Medical University,1003,University,1951,13283,728923.5,NULL,NAAC B
2486,Government Arts & Science University,1026,University,2016,857,233433.4531,58.20000076,NAAC B+
2487,National Technology College,1009,College,1981,3813,147489.7188,70.11000061,NAAC A
2488,Central Arts & Science Institute,1019,Institute,1982,2440,96048.96094,64.66999817,NAAC B
2489,Central Commerce University,1016,University,1976,2690,293556.3125,59.06999969,NBA Accredited
2490,Modern Law College,1029,College,1987,21118,283287.5,75.47000122,NAAC A
2491,Modern Arts & Science College,1014,College,1998,2981,285729.625,82.63999939,Not Accredited
2492,Advanced Management College,1010,College,2008,7202,296089.75,75.79000092,UGC Recognized
2493,Regional Arts & Science College,1016,College,1982,9076,165657.9844,56.31000137,NAAC B+
2494,Central Medical College,1026,College,1982,2099,124131.1172,36.81000137,NAAC A
2495,National Arts & Science College,1030,College,1964,9294,241442.9531,66.80999756,NAAC B+
2496,Modern Commerce University,1006,University,2012,8477,555179.75,79.62999725,NBA Accredited
2497,Premier Management University,1012,University,1972,4343,179877.6719,71.12999725,NAAC B
2498,Government Technology University,1028,University,2012,3309,229129.9844,48.11000061,NAAC A
2499,Premier Commerce College,1023,College,2004,4940,87048.64063,NULL,NAAC A+
2500,Regional Engineering Institute,1013,Institute,1962,4778,221418.1406,77.29000092,UGC Recognized
2501,Regional Medical College,1020,College,2014,5734,248351.2656,66.76999664,UGC Recognized
2502,Central Technology University,1021,University,1989,1080,87721.46875,48.63999939,Not Accredited
2503,Premier Management College,1017,College,1978,2508,287451.625,69.09999847,NBA Accredited
2504,Modern Commerce Institute,1012,Institute,1971,7889,163510.2656,83.16000366,NAAC B
2505,Central Management University,1017,University,1998,9364,279948.875,79.80999756,NAAC B+
2506,Government Management College,1030,College,1960,10255,294251.125,81.68000031,NBA Accredited
2507,State Commerce University,1022,University,2002,4240,187026.1094,68.66999817,NAAC A+
2508,Indian Law Institute,1012,Institute,1994,9613,374286.1563,77,Not Accredited
2509,National Arts & Science Institute,1026,Institute,2007,1031,154764.9844,48.38999939,NAAC B+
2510,Premier Law University,1022,University,2012,2967,182085.2813,43.36000061,NAAC B
2511,State Commerce Institute,1003,Institute,1960,11695,407590.8438,88.33999634,NAAC B+
2512,Government Management University,1004,University,1971,16409,637642.0625,81.12999725,NAAC B
2513,Central Medical University,1013,University,2012,11397,346818.7188,83.56999969,NAAC B
2514,Modern Management Institute,1025,Institute,2011,4744,76039.8125,67.91000366,NBA Accredited
2515,Premier Engineering College,1024,College,1982,2835,244117.8438,61.88999939,NAAC B
2516,Central Management College,1007,College,1992,24736,268323.7813,86.84999847,NAAC B+
2517,Premier Law College,1011,College,1969,3880,389719.5313,79.38999939,NAAC B
2518,State Law College,1007,College,1996,19125,363036.25,71.52999878,NAAC A
2519,Regional Engineering University,1024,University,1994,2686,217511.25,67.94000244,NAAC B+
2520,Advanced Engineering Institute,1003,Institute,2012,13636,451603.3125,82.58999634,NAAC B
2521,State Engineering Institute,1005,Institute,1960,9079,277132.25,87.08999634,NAAC B
2522,State Commerce Institute,1028,Institute,2010,4455,74478.72656,63,NAAC B
2523,Advanced Medical College,1023,College,1988,2151,52316.89063,NULL,NAAC B+
2524,Advanced Engineering Institute,1014,Institute,1988,7616,337589.7188,68.68000031,NAAC A
2525,Modern Engineering University,1003,University,2015,9179,490690.1875,92.16000366,NAAC B+
2526,Modern Engineering Institute,1012,Institute,2009,5282,305510.0625,NULL,NAAC B
2527,Government Law Institute,1016,Institute,2004,5980,223813.0156,73.13999939,UGC Recognized
2528,National Law Institute,1023,Institute,1971,4525,164765.9063,54.91999817,NAAC A
2529,Indian Management University,1023,University,1988,5005,206592.6719,58.61999893,NBA Accredited
2530,Advanced Commerce Institute,1002,Institute,1952,6669,256311.9688,87.87000275,UGC Recognized
2531,Government Commerce University,1012,University,1965,6036,183387.4531,74.93000031,NAAC B+
2532,State Technology University,1014,University,2016,2299,345309.5938,58.86999893,UGC Recognized
2533,Government Medical College,1011,College,1998,7729,308856.5,68.33000183,NAAC A
2534,Modern Technology College,1003,College,1973,19190,635859.9375,85.01999664,UGC Recognized
2535,Regional Medical University,1016,University,2007,9899,145819.1563,76.86000061,NAAC A
2536,Premier Law College,1011,College,2018,3629,386476.1875,68.19000244,NBA Accredited
2537,National Management University,1020,University,2001,3883,75861.67969,37.47000122,NBA Accredited
2538,Central Medical Institute,1028,Institute,1994,5875,166486.7344,36.97000122,Not Accredited
2539,Central Technology College,1013,College,1969,8401,279471.625,59.52999878,NAAC A+
2540,Premier Commerce University,1015,University,2014,9259,172285.3125,67.66000366,NAAC A
2541,Premier Commerce College,1006,College,1983,13471,230423.4844,81.97000122,NBA Accredited
2542,Indian Law College,1008,College,1967,7879,159406.125,55.86000061,NAAC B
2543,Advanced Medical College,1014,College,2007,6760,368798.0313,78.72000122,NAAC B
2544,National Commerce University,1002,University,1950,10177,652482.25,84.54000092,UGC Recognized
2545,Premier Arts & Science College,1029,College,2005,7580,204261.0938,85.19000244,NAAC B+
2546,State Technology Institute,1018,Institute,1979,10615,115464.0625,65.41999817,NAAC A
2547,Premier Management University,1002,University,1999,9119,232722.9531,94.11000061,NAAC B
2548,Central Law University,1012,University,1975,5387,212995.2344,67.70999908,NAAC B+
2549,Government Engineering College,1026,College,1990,3531,241768.4375,40.06000137,NAAC B+
2550,State Commerce Institute,1005,Institute,1991,9349,666837.625,77.01000214,NAAC B
2551,National Law Institute,1023,Institute,1970,4212,78722.39063,NULL,NAAC B+
2552,Premier Technology College,1003,College,1950,5561,588179.875,72.95999908,NBA Accredited
2553,Indian Engineering College,1005,College,1976,8831,617231.75,88.01000214,NBA Accredited
2554,Central Engineering College,1026,College,2015,1424,68538.57813,47.79999924,NAAC B
2555,Central Technology College,1023,College,1980,4319,191342.2813,64.52999878,NAAC B
2556,Advanced Commerce University,1015,University,1961,11978,329982.5938,66.04000092,Not Accredited
2557,Premier Law College,1006,College,1959,17321,288293.3438,78.15000153,AICTE Approved
2558,Modern Arts & Science College,1023,College,1972,1190,204858.8906,67.76999664,NBA Accredited
2559,Advanced Medical College,1014,College,1983,8047,356972.3125,80.12999725,NAAC A
2560,Government Law University,1004,University,1974,8425,715378,79.23999786,NAAC B+
2561,Regional Commerce University,1010,University,2011,6396,197096.3125,68.08999634,AICTE Approved
2562,Advanced Arts & Science College,1030,College,1978,9160,148466.6875,73.62999725,NAAC A
2563,Government Arts & Science University,1010,University,1990,2069,215406.0625,72.79000092,NAAC B
2564,Central Commerce Institute,1021,Institute,2004,2529,212658.9531,37.79999924,NAAC A
2565,Regional Technology Institute,1013,Institute,1978,6057,346270.3125,61.43999863,NAAC A
2566,Indian Technology College,1019,College,1999,3166,172524.4531,57.20000076,NBA Accredited
2567,National Technology Institute,1030,Institute,2013,2778,242114.3438,63.5,Not Accredited
2568,Indian Medical University,1013,University,1982,5300,107036.8125,62.11000061,Not Accredited
2569,Government Engineering University,1022,University,2000,3279,52701.10156,48.99000168,NBA Accredited
2570,Central Technology College,1001,College,1970,18245,207231.7813,71.73000336,NBA Accredited
2571,State Commerce University,1010,University,1965,2822,324542,69.01000214,UGC Recognized
2572,Central Engineering Institute,1006,Institute,1967,16844,566188,75.01000214,NAAC B+
2573,State Technology College,1020,College,1988,2253,165164.2656,50.77999878,NAAC A
2574,State Technology College,1002,College,2007,20530,318593.625,73.23000336,UGC Recognized
2575,National Law College,1014,College,2018,5148,174793.9219,79,NBA Accredited
2576,Government Arts & Science College,1001,College,1992,24878,290387.2813,NULL,NAAC B
2577,State Law College,1014,College,1966,5289,385573.9063,56.34000015,NAAC B
2578,Indian Arts & Science College,1014,College,2011,4144,301429.1875,59.56000137,NAAC A+
2579,State Law University,1030,University,1964,10446,370182.8438,57.56999969,UGC Recognized
2580,Advanced Management College,1030,College,2010,4513,389085.4063,79.06999969,AICTE Approved
2581,Modern Commerce College,1013,College,1978,8938,296504.9063,83.73000336,UGC Recognized
2582,State Commerce University,1018,University,1961,9476,339280.5625,59.31000137,NAAC A+
2583,Premier Law University,1022,University,2020,2758,164477.75,57.34999847,UGC Recognized
2584,Indian Arts & Science Institute,1014,Institute,1967,6532,390364.125,71.61000061,NAAC A+
2585,Premier Engineering University,1019,University,2003,3114,196455.2344,66.23000336,NAAC B
2586,Indian Commerce University,1009,University,2016,4141,203033.0625,69.66999817,AICTE Approved
2587,Indian Medical University,1009,University,2004,8398,350164.8125,75.37000275,NBA Accredited
2588,Regional Management Institute,1023,Institute,2017,4048,104470,45.36999893,NAAC A
2589,Indian Medical Institute,1001,Institute,2009,22602,669247.25,74.12000275,NAAC A
2590,State Engineering College,1005,College,1997,19600,773130.125,81.66000366,NAAC B
2591,Advanced Management College,1029,College,1951,14739,206913.8125,74.83000183,Not Accredited
2592,Regional Commerce University,1020,University,1979,1549,72895.39844,45.79999924,NAAC B+
2593,Regional Arts & Science University,1023,University,2010,987,181647.6563,35.45000076,NAAC B+
2594,State Medical College,1010,College,1968,10121,228115.9063,76.33999634,NBA Accredited
2595,Advanced Technology University,1014,University,1966,2469,103017.0781,60.63000107,NAAC B
2596,Central Commerce Institute,1009,Institute,1991,11992,102659.6484,60.34000015,NAAC A+
2597,Premier Arts & Science College,1018,College,2005,11420,199679.6875,63.90000153,NAAC B
2598,Central Commerce Institute,1016,Institute,2014,7918,195021.2031,82.62000275,UGC Recognized
2599,Advanced Management College,1025,College,2010,2754,238125.0156,39.25999832,Not Accredited
2600,Advanced Engineering College,1026,College,1996,1854,199331.9063,47.40999985,AICTE Approved
2601,Government Arts & Science Institute,1010,Institute,1972,7912,181413.2188,73.73000336,NAAC A
2602,Modern Commerce College,1006,College,1951,23326,798425.125,81.18000031,NBA Accredited
2603,Regional Technology University,1014,University,2018,11365,214614.7344,79.12999725,NAAC A
2604,Advanced Commerce College,1019,College,1985,2877,172629.9531,36.24000168,NAAC B
2605,National Arts & Science College,1017,College,1961,11238,285618.5313,58.00999832,NBA Accredited
2606,National Engineering University,1024,University,1979,4913,92885.04688,50.38999939,NAAC B
2607,Government Engineering University,1013,University,1985,10781,344255.3125,79.36000061,NAAC B
2608,Regional Medical Institute,1021,Institute,1973,4636,166387.4531,47.11999893,NAAC A
2609,Indian Arts & Science College,1028,College,1977,4810,242356.8125,51.24000168,NAAC B+
2610,Indian Medical University,1014,University,2006,5345,363883.375,69.48999786,NAAC A+
2611,National Law College,1023,College,1977,3643,127030.2891,69.44000244,NAAC B
2612,State Engineering University,1012,University,1966,7988,218195.9844,82.91000366,AICTE Approved
2613,Indian Arts & Science University,1004,University,1960,18687,499450.4688,83.94000244,NAAC B
2614,Advanced Commerce College,1025,College,1995,4197,224078.0156,36.24000168,NBA Accredited
2615,Premier Arts & Science University,1026,University,1985,5027,175281.9375,37.5,NAAC B
2616,Advanced Arts & Science Institute,1025,Institute,2006,1264,181972.8594,65.01999664,NAAC B
2617,Modern Law College,1012,College,1997,6830,365935.9063,84.41000366,AICTE Approved
2618,Advanced Medical College,1005,College,1995,23211,455509.875,74.19999695,NAAC A
2619,Indian Arts & Science Institute,1025,Institute,1974,5587,128047.2891,54.88999939,NAAC A
2620,State Commerce Institute,1007,Institute,1973,21415,505050.3125,76.84999847,NAAC B+
2621,Modern Medical College,1025,College,1994,2230,156265.1406,53.06000137,NAAC B
2622,Government Engineering University,1005,University,1988,22227,473604.0625,81.86000061,NAAC B
2623,Regional Law University,1021,University,1989,3110,225816.6563,49.90999985,NAAC B
2624,Regional Engineering College,1029,College,1993,9333,462684.0625,75.48000336,UGC Recognized
2625,Modern Management University,1018,University,1973,10998,265471.5,77.97000122,NAAC B+
2626,Government Management Institute,1026,Institute,1999,3794,105866.0625,39.38999939,NAAC A
2627,State Engineering Institute,1027,Institute,1987,5644,87632.79688,35.27000046,NAAC A+
2628,Central Engineering University,1017,University,1999,6225,387396.5938,67.47000122,NBA Accredited
2629,Regional Technology College,1006,College,1980,11424,461327.9375,77.13999939,NAAC A
2630,National Medical Institute,1003,Institute,1959,10522,203589.8906,80.5,UGC Recognized
2631,Modern Medical Institute,1014,Institute,1977,10870,170521.375,83.16999817,NBA Accredited
2632,Regional Technology University,1002,University,1994,9907,236100.2344,84.05999756,NAAC A
2633,Central Law University,1025,University,2006,3885,75178.82031,40.65999985,NAAC A
2634,Premier Management University,1002,University,1962,6142,219118.9375,94.05999756,AICTE Approved
2635,Modern Management College,1004,College,1996,24500,378033.4688,NULL,NAAC A
2636,Advanced Commerce University,1009,University,1960,3340,134983.25,68.69000244,NAAC B
2637,Premier Commerce University,1026,University,1991,1754,219800.8125,52.97999954,UGC Recognized
2638,Modern Commerce Institute,1013,Institute,1980,6268,239222.5938,66.38999939,NAAC A+
2639,Modern Medical College,1009,College,1978,6141,240160.0156,72.52999878,NAAC B
2640,National Arts & Science College,1013,College,1963,8908,184154.0156,63.63000107,NAAC A
2641,Government Engineering Institute,1001,Institute,1968,15224,650770.5625,87.61000061,UGC Recognized
2642,State Commerce Institute,1005,Institute,1976,21181,610776.375,80.81999969,NBA Accredited
2643,Government Technology Institute,1023,Institute,2018,1039,151776.8906,65.36000061,NAAC A
2644,Indian Technology University,1027,University,1976,2951,198460.5625,58.47000122,NAAC B+
2645,National Commerce College,1004,College,1973,17074,340714.75,71.04000092,NAAC B+
2646,State Engineering College,1024,College,1971,4207,156527.7188,57.29999924,NAAC B
2647,Regional Management University,1028,University,1993,1062,199062.9219,50.59999847,NAAC B+
2648,Advanced Medical Institute,1029,Institute,2013,5285,778689.875,NULL,NAAC B+
2649,Government Technology College,1003,College,1995,16591,340441.9688,72.31999969,NAAC B
2650,Advanced Technology University,1006,University,1974,13597,531292.5625,72.63999939,NAAC B
2651,Government Technology Institute,1006,Institute,2015,7445,577234.1875,88.26999664,NAAC B+
2652,Indian Management Institute,1004,Institute,1959,12328,798877.25,78.20999908,NAAC B+
2653,Modern Commerce Institute,1002,Institute,1977,18600,792423,86.11000061,NAAC B
2654,Central Technology College,1022,College,1982,2648,209095.0938,43.04000092,NBA Accredited
2655,Indian Engineering Institute,1025,Institute,1993,4638,85581.11719,57.29000092,NAAC A
2656,Regional Technology College,1023,College,2007,2551,55484.64063,39.99000168,NAAC B
2657,National Commerce University,1014,University,1988,4335,102614.2031,64.08000183,NAAC B
2658,State Commerce Institute,1016,Institute,1984,6622,156975.5625,65.51000214,NAAC A
2659,State Commerce University,1022,University,2015,4868,178003.6563,37.79000092,NAAC A+
2660,Advanced Engineering Institute,1028,Institute,2005,4146,247009.625,36.77000046,UGC Recognized
2661,Premier Management College,1010,College,1971,3152,393517.0938,78.29000092,NAAC B+
2662,Government Management University,1006,University,1965,11474,502777.75,94.45999908,NAAC B
2663,Modern Management University,1021,University,2009,4271,90833.82031,67.68000031,AICTE Approved
2664,Modern Medical Institute,1001,Institute,1963,6044,586918.5,85.76999664,UGC Recognized
2665,State Management Institute,1001,Institute,1983,17274,298606.1563,89.26999664,NBA Accredited
2666,National Technology College,1016,College,1968,6705,348148.0938,57.18000031,NAAC B+
2667,Premier Technology College,1007,College,1993,11917,232436.9063,94.97000122,NAAC B
2668,State Management University,1003,University,1982,15746,314678.0938,76.40000153,NAAC B
2669,Central Commerce College,1019,College,1977,5364,141900.5938,48.5,NBA Accredited
2670,National Engineering University,1010,University,2001,6175,141374.125,60.02000046,NAAC B+
2671,Regional Arts & Science Institute,1021,Institute,1995,4555,144804.9688,37.72999954,Not Accredited
2672,State Engineering University,1027,University,1976,1124,149108.4688,40.24000168,NBA Accredited
2673,Regional Medical University,1002,University,1958,18600,641304.0625,84.30999756,NAAC B
2674,National Engineering University,1027,University,2016,5656,109810.0781,59.52999878,NBA Accredited
2675,State Arts & Science Institute,1014,Institute,2008,8475,303839.5313,66.55999756,UGC Recognized
2676,Premier Technology College,1023,College,2014,3202,159875.7813,52.70000076,Not Accredited
2677,Indian Law University,1008,University,1977,5395,199149.7813,64.86000061,Not Accredited
2678,Advanced Commerce Institute,1003,Institute,2009,20735,774622.5,77.15000153,NAAC B+
2679,Indian Management Institute,1020,Institute,1977,1632,163766,39.88000107,UGC Recognized
2680,Central Law Institute,1012,Institute,1961,10764,396962.125,84.08999634,NAAC B+
2681,National Technology University,1015,University,1986,6347,391557.1875,78.73000336,NBA Accredited
2682,National Engineering Institute,1029,Institute,2005,21439,728124.5,93.80999756,NAAC B
2683,State Medical Institute,1010,Institute,1997,6445,390910.5313,82.22000122,NAAC B+
2684,Advanced Engineering Institute,1029,Institute,2007,20162,396726.7813,74.29000092,NAAC B
2685,State Law Institute,1004,Institute,1951,24930,397852.0938,73.76999664,Not Accredited
2686,Government Technology College,1019,College,1995,3760,210210.2969,44.70999908,NAAC A
2687,Central Technology College,1022,College,1974,1458,87573.14844,51.06000137,NAAC B+
2688,National Engineering University,1027,University,1988,4602,205849.0156,35.09000015,NAAC A
2689,Government Management College,1027,College,1995,2038,221967.125,53.15000153,NAAC B
2690,Government Medical College,1021,College,2006,2152,96604.32813,35.43000031,UGC Recognized
2691,Government Medical University,1003,University,1990,8082,211801.2188,72.15000153,NAAC B
2692,State Arts & Science University,1028,University,1983,4106,173036.8438,37.06999969,NAAC A
2693,Government Law College,1029,College,2000,23548,624704.3125,72.41999817,NBA Accredited
2694,Government Management University,1026,University,2019,4614,53829.48047,52.99000168,AICTE Approved
2695,Premier Law Institute,1005,Institute,1958,15141,743288,93.66999817,NAAC A
2696,Central Technology Institute,1009,Institute,2004,4532,317418.8438,55.15000153,UGC Recognized
2697,State Engineering University,1022,University,2000,2611,224365.9844,42.22999954,NAAC A
2698,Modern Technology University,1011,University,1994,3797,185554.2813,59.47999954,NBA Accredited
2699,Indian Technology University,1018,University,2009,11706,157004.2344,69.48999786,NAAC B
2700,Central Commerce Institute,1010,Institute,2013,5755,204846.2656,55.5,NAAC B
2701,Regional Medical Institute,1009,Institute,1986,2580,180253.625,79.01000214,NAAC A+
2702,Indian Law University,1006,University,1985,10532,777135.1875,77.91999817,NBA Accredited
2703,Premier Management University,1024,University,1993,4308,228084.0469,54.25,NAAC A+
2704,Government Arts & Science University,1014,University,1976,11358,244102.2969,78.38999939,NAAC A
2705,Advanced Technology Institute,1027,Institute,2013,3510,198990.8125,47.93999863,NAAC A+
2706,Advanced Engineering University,1001,University,1953,12168,581650.5625,79.29000092,UGC Recognized
2707,National Arts & Science University,1002,University,1988,19731,302225.4063,84.33999634,NAAC B
2708,Premier Medical University,1008,University,1974,4755,157885.9063,83.01999664,NBA Accredited
2709,National Technology Institute,1014,Institute,1965,9546,374155.4375,56.68000031,NAAC B+
2710,Government Law University,1025,University,1982,2425,90149.17969,39.49000168,AICTE Approved
2711,State Law College,1028,College,2007,1714,215325.8906,39.75999832,NAAC A
2712,National Engineering College,1010,College,2009,8969,143060.625,63.27000046,NAAC B
2713,Regional Medical University,1014,University,2006,9184,271327.3125,82.23999786,NBA Accredited
2714,National Arts & Science College,1001,College,2015,10018,300637.0625,82,NAAC B
2715,Regional Medical Institute,1002,Institute,1975,18035,402223.5938,86.87000275,NAAC B
2716,National Medical University,1011,University,1977,10546,261812.2031,76.97000122,NAAC B
2717,Central Arts & Science College,1011,College,1975,11328,309882.625,71.23000336,NAAC B+
2718,Advanced Technology University,1007,University,1995,7034,526733.5625,88.06999969,NBA Accredited
2719,Indian Engineering College,1002,College,1969,15957,487527.4375,84.27999878,NBA Accredited
2720,Advanced Engineering University,1005,University,1994,12340,668457.375,75.87000275,NAAC A+
2721,Regional Commerce College,1029,College,2007,16664,611842.3125,73.94999695,NAAC B
2722,Advanced Management University,1024,University,2012,3407,217869.0156,62.15999985,NAAC B
2723,Advanced Engineering Institute,1009,Institute,1974,8233,266441.1563,58.79999924,NAAC B+
2724,Modern Arts & Science University,1015,University,1974,3818,253975.4219,72.33999634,NAAC A
2725,Central Law College,1017,College,1991,2827,268681.1875,58.04999924,NBA Accredited
2726,State Management University,1030,University,2018,5605,242012.7031,81.55999756,Not Accredited
2727,Regional Law College,1007,College,1997,16886,664481.3125,70.66000366,NAAC B
2728,Indian Commerce University,1013,University,1983,11035,100621.7578,56.86000061,NAAC B+
2729,Regional Commerce Institute,1026,Institute,2005,2444,157154.2031,67.08000183,NAAC A
2730,Advanced Technology College,1005,College,1952,14954,411001.9688,78.66999817,AICTE Approved
2731,Indian Law College,1011,College,2010,10975,328503.7188,74.37000275,NBA Accredited
2732,Premier Law University,1021,University,2012,3616,57929.32031,49,Not Accredited
2733,Government Management Institute,1014,Institute,1999,6276,281312.7188,75.77999878,NAAC A
2734,Government Engineering College,1002,College,1987,24694,231089.25,93.44999695,NBA Accredited
2735,Premier Commerce Institute,1001,Institute,1975,14636,676067.1875,85.48000336,NAAC B+
2736,Regional Law College,1005,College,2003,20893,539693.0625,82.88999939,NAAC B
2737,Regional Management Institute,1019,Institute,2006,2091,64441.76953,45.36999893,NAAC B
2738,Indian Management College,1015,College,2009,4864,232097.2969,84.59999847,NAAC A
2739,Central Management Institute,1024,Institute,1985,5326,195966.9531,57.81000137,NAAC B+
2740,Government Medical Institute,1010,Institute,1987,9045,246959.0469,64.73000336,NBA Accredited
2741,Advanced Commerce Institute,1022,Institute,2015,5505,93262.82031,65.73000336,NAAC B+
2742,Regional Technology University,1015,University,2007,6207,386196,76.47000122,NAAC B+
2743,Modern Medical University,1015,University,1991,11291,123142.1797,73.61000061,NAAC B+
2744,Indian Law Institute,1017,Institute,1991,6386,212891.7813,68.22000122,NAAC A
2745,Modern Management College,1003,College,1976,10559,784514.5625,88.58999634,NAAC B
2746,National Engineering University,1013,University,2006,5392,187891.1719,77.41999817,NAAC B+
2747,Modern Management College,1009,College,1960,11308,185785.0938,65.91999817,NAAC A
2748,Advanced Law Institute,1021,Institute,1978,3900,224797.5469,63.43999863,NAAC A+
2749,Regional Technology Institute,1017,Institute,2009,6337,398627.2813,81.51000214,NAAC A
2750,Government Arts & Science College,1013,College,1966,7024,115095.8672,NULL,NBA Accredited
2751,Modern Law College,1007,College,1952,10062,372123.8125,86.69000244,NBA Accredited
2752,Regional Arts & Science College,1014,College,1988,10984,298788.125,81.36000061,NAAC B
2753,Advanced Arts & Science Institute,1007,Institute,1968,15242,743730,84.12000275,UGC Recognized
2754,Modern Medical University,1026,University,1977,4255,93728.09375,37.72999954,NAAC B
2755,Government Commerce Institute,1003,Institute,1985,23018,511679.3438,82.73000336,NAAC B
2756,State Arts & Science College,1016,College,1970,9240,101355.1797,67.94999695,NAAC B+
2757,Advanced Management Institute,1027,Institute,2007,2678,166400.9531,39.31999969,NAAC B+
2758,Modern Medical College,1004,College,1965,8208,703372.125,92.86000061,NAAC B
2759,Government Medical University,1004,University,2003,22952,345215.3438,77.54000092,NBA Accredited
2760,Government Technology Institute,1015,Institute,2016,7488,162663.8594,73.81999969,NAAC B
2761,Indian Law College,1021,College,1985,5267,233422.4375,49.02000046,Not Accredited
2762,National Commerce Institute,1018,Institute,1986,4585,122654.9609,62.70000076,Not Accredited
2763,Advanced Engineering Institute,1018,Institute,1969,6089,182870.2344,74.73000336,NAAC B
2764,Government Management Institute,1030,Institute,1996,4165,286917,60.41999817,UGC Recognized
2765,State Medical University,1025,University,1974,4280,202407.1875,66.65000153,NAAC A
2766,Central Commerce College,1003,College,1964,22003,242427.7188,93.81999969,NAAC A
2767,National Management Institute,1004,Institute,1966,14222,660867.5,78.38999939,NAAC B
2768,Indian Management University,1019,University,2013,2638,239557.6563,60.65000153,NAAC B
2769,Central Arts & Science University,1030,University,1979,10219,104851.7813,55.93000031,NAAC A
2770,Central Medical College,1003,College,2001,15261,366926.5938,93.34999847,NAAC A
2771,Premier Technology Institute,1016,Institute,1993,5792,174690.4063,76.08000183,NAAC B
2772,Modern Medical University,1011,University,1990,11407,194758.8125,67.01999664,NAAC A
2773,State Arts & Science College,1028,College,2017,5904,211153.2344,65.36000061,NAAC B
2774,Indian Medical University,1019,University,1997,5521,52938.62109,51.77000046,NAAC B
2775,Indian Engineering University,1021,University,2011,3213,222844.2031,49.56999969,NAAC B+
2776,Central Technology Institute,1007,Institute,1963,20619,496736.9375,79.88999939,NAAC A
2777,Premier Commerce College,1010,College,1975,6121,294046.0938,66.16999817,NAAC B
2778,National Commerce College,1003,College,1961,7710,392039.625,70.25,UGC Recognized
2779,Central Medical University,1014,University,1998,8619,378996.3125,64.37999725,NAAC B+
2780,Indian Commerce University,1018,University,1992,3047,309982.8438,83.84999847,NAAC B
2781,Indian Management College,1012,College,1985,10003,309505.8125,NULL,NAAC B
2782,National Arts & Science University,1010,University,1965,9647,231804.7656,83.58999634,NAAC B
2783,Government Commerce College,1008,College,2011,4660,399568.7813,80.44000244,NAAC A
2784,State Medical University,1020,University,2006,571,130156.9531,38.95999908,NBA Accredited
2785,Advanced Law University,1010,University,2018,9800,325926.6563,58.13000107,NAAC B+
2786,Government Engineering College,1011,College,1964,2368,146924.6875,72.83000183,NBA Accredited
2787,Premier Medical Institute,1020,Institute,2013,2628,243401.9219,49.72000122,Not Accredited
2788,Central Arts & Science Institute,1017,Institute,2000,10076,323649.625,62.79999924,UGC Recognized
2789,Central Management University,1017,University,2006,4710,382564.5938,78.72000122,NBA Accredited
2790,Indian Law Institute,1008,Institute,1972,8482,274848.9688,68.19999695,NAAC B+
2791,Central Management University,1013,University,1977,10604,110011.3438,84.33999634,NAAC B+
2792,Central Medical College,1002,College,2005,22122,371541.5938,83.76999664,Not Accredited
2793,Central Medical Institute,1020,Institute,1970,826,239497.875,36.59000015,Not Accredited
2794,Premier Law College,1006,College,1994,22180,659844.4375,76.11000061,NAAC B+
2795,Modern Management College,1022,College,2014,3746,129129.1172,41.93999863,NAAC A+
2796,Central Management University,1015,University,1988,9675,162348.1875,80.80999756,NAAC B
2797,Central Engineering Institute,1003,Institute,2000,15155,636449,NULL,UGC Recognized
2798,Government Management Institute,1009,Institute,1971,3167,109444.6484,71.40000153,NAAC A
2799,Advanced Commerce College,1023,College,1995,3348,110883.7734,56.06999969,NAAC B+
2800,Premier Technology Institute,1009,Institute,1966,9858,159852.8125,74.36000061,NBA Accredited
2801,Central Commerce College,1012,College,1998,8358,148434.625,72.15000153,NAAC B+
2802,Modern Law University,1023,University,1978,3855,106073.6172,48.75999832,NBA Accredited
2803,Advanced Arts & Science College,1002,College,1964,21522,515473.7813,86.44000244,UGC Recognized
2804,Central Engineering Institute,1020,Institute,2003,1177,235814.25,42.97999954,NAAC B
2805,Advanced Engineering Institute,1030,Institute,1995,6348,120332.8281,83.87999725,UGC Recognized
2806,Indian Law College,1010,College,1975,9917,304775.5625,79.55000305,NAAC A
2807,National Arts & Science University,1022,University,1970,5754,158142.2344,NULL,UGC Recognized
2808,Indian Engineering College,1030,College,1974,10264,331933.3438,84.09999847,AICTE Approved
2809,State Commerce College,1030,College,1987,8027,326025.7813,72.58999634,NAAC B
2810,Government Arts & Science College,1023,College,2005,992,102791.0625,50.38000107,UGC Recognized
2811,National Commerce College,1028,College,2012,2071,242065.8594,38.33000183,NAAC B
2812,Advanced Technology University,1003,University,2007,18693,363057,74.23000336,NAAC A
2813,State Law Institute,1003,Institute,1970,21960,476821.9688,72.95999908,AICTE Approved
2814,National Technology University,1022,University,2015,5269,141616.2969,60.20999908,UGC Recognized
2815,Regional Technology College,1022,College,2010,1283,238512.0625,NULL,NAAC B
2816,State Technology College,1027,College,1983,3410,181137.9375,57.09999847,NAAC B
2817,Central Management University,1006,University,1997,10005,651196.125,92.29000092,NAAC B
2818,Central Engineering University,1026,University,1988,4306,105574.9688,56.31999969,NAAC A
